palabra,pista,
perturbado,maniatico/trastornado/alienado/sofocado/alborotado/alterado/antojadizo/desencajado/inquieto/demente/majareta/loco/psicotico/ido/chiflado/esquizofrenico/afectado/desquiciado/desfigurado/lunatico/chalado,
perturbador,activista/propagandista/provocador/instigador/agitador/proselitista,
perturbadora,adjetivo-inicia-con-p,
peruana,adjetivo-inicia-con-p,
peruano,adjetivo-inicia-con-p,
peruviana,adjetivo-inicia-con-p,
peruviano,adjetivo-inicia-con-p,
perversa,adjetivo-inicia-con-p,
perverso,malevolo/ladino/malvado/empecatado/canalla/perfido/maldito/ruin/malo/malhechor/depravado/caballista/bellaco/taimado/facineroso/atravesado/bajo/condenado/picaro/bandolero/adverso/animalucho/desfavorable/maligno/malicioso/diabolico/salteador/cuatrero/rufian/enemigo/avieso/bicharrango /bicharraco/vil/retorcido/nocivo/solapado/habil/tramposo/execrable/bribon/sagaz/receloso/esquinado/siniestro/bandido/reprobo/desconfiado/detestable/asesino/astuto/ladron/perjudicial/zorro/pillo/danino,
pervertida,adjetivo-inicia-con-p,
pervertido,infecto/insalubre/enrarecido/contaminado/pestilente/apestado/viciado/hediondo/corrompido,
pervertidor,adjetivo-inicia-con-p,
pervertidora,adjetivo-inicia-con-p,
pesada,adjetivo-inicia-con-p,
pesado,espeso/petardo/monotono/fastidiado/machacon/indigesto/agotador/incordiante/harto/engorroso/empachoso/prolijo/agobiante/embarazado/inaguantable/latoso/oneroso/molesto/soporifero/enfadoso/atosigante/abrumador/desordenado/cargado/amargo/gravido/rollo/angustioso/colmado/plumbeo/pelma/pletorico/tedioso/grave/repleto/desagradable/plomo/enojoso/fastidioso/cansado/soso/duro/confuso/chinche/hastiado/grande/incomodo/importuno/fatigoso/opresivo/disgustado/aburrido/cargante/farragoso/grueso/amplio,
pesador,adjetivo-inicia-con-p,
pesadora,adjetivo-inicia-con-p,
pesarosa,adjetivo-inicia-con-p,
pesaroso,mustio/dolido/nostalgico/triste/melancolico/contrito/elegiaco/lastimero/sentido/elegiaco/planidero/apesadumbrado/arrepentido/dolorido/compungido/afligido/quejumbroso/desgarrador,
pescador,sapo marino/alacran marino/pejesapo/pescadora/rape,
pescadora,sapo marino/alacran marino/pescador/pejesapo/rape,
pescozuda,adjetivo-inicia-con-p,
pescozudo,adjetivo-inicia-con-p,
pesetera,adjetivo-inicia-con-p,
pesetero,adjetivo-inicia-con-p,
pesima,adjetivo-inicia-con-p,
pesimista,adjetivo-inicia-con-p,
pesimo,mal/penoso/patetico/triste/desolador/deplorable/lamentable/lastimoso/angustioso/desesperante/fatal/tremendo/horrible/desagradable,
pesquera,adjetivo-inicia-con-p,
pesquero,adjetivo-inicia-con-p,
pesquisidor,adjetivo-inicia-con-p,
pesquisidora,adjetivo-inicia-con-p,
pesticida,adjetivo-inicia-con-p,
pestifera,adjetivo-inicia-con-p,
pestifero,adjetivo-inicia-con-p,
pestilente,adjetivo-inicia-con-p,
petardista,nombre/comun-inicia-con-p,
petequial,adjetivo-inicia-con-p,
peticionaria,adjetivo-inicia-con-p,
peticionario,adjetivo-inicia-con-p,
petitoria,adjetivo-inicia-con-p,
petitorio,adjetivo-inicia-con-p,
petrarquista,adjetivo-inicia-con-p,
petrea,adjetivo-inicia-con-p,
petreo,diamantino/granitico/berroqueno/duro,
petroleoquimica,adjetivo-inicia-con-p,
petroleoquimico,adjetivo-inicia-con-p,
petrolera,adjetivo-inicia-con-p,
petrolero,adjetivo-inicia-con-p,
petrolifera,adjetivo-inicia-con-p,
petrolifero,adjetivo-inicia-con-p,
petrosa,adjetivo-inicia-con-p,
petroso,adjetivo-inicia-con-p,
petulante,adjetivo-inicia-con-p,
peyorativa,adjetivo-inicia-con-p,
peyorativo,adjetivo-inicia-con-p,
pia,adjetivo-inicia-con-p,
piache,nombre/compuesto-inicia-con-p,
piador,adjetivo-inicia-con-p,
piadora,adjetivo-inicia-con-p,
piadosa,adjetivo-inicia-con-p,
piadoso,beatifico/contemplativo/ascetico/dichoso/bendito/religioso/mistico/devoto/ferviente/espiritual/bueno/bonachon,
pianista,nombre/comun-inicia-con-p,
piano,adjetivo-inicia-con-p,
piante,adjetivo-inicia-con-p,
piariega,adjetivo-inicia-con-p,
piariego,adjetivo-inicia-con-p,
picacera,adjetivo-inicia-con-p,
picacero,adjetivo-inicia-con-p,
picada,adjetivo-inicia-con-p,
picado,granoso/moteado/graneado,
picajosa,adjetivo-inicia-con-p,
picajoso,adjetivo-inicia-con-p,
picante,adjetivo-inicia-con-p,
picara,adjetivo-inicia-con-p,
picarda,adjetivo-inicia-con-p,
picardo,adjetivo-inicia-con-p,
picaresca,golferia/truhaneria,
picaresco,adjetivo-inicia-con-p,
picaro,ladino/mequetrefe/malvado/ratero/gato/canalla/perfido/botarate/sinverguenza/ruin/malo/bohemio/depravado/taimado/bellaco/vagabundo/golfo/bajo/granuja/tarambana/estafador/chisgarabis/alocado/hipocrita/cuco/maleante/galopin/maligno/delincuente/malicioso/perverso/rufian/libertino/vil/lagarto/chiquilicuatro/bergante/solapado/tramposo/habil/bribon/guripa/zascandil/truhan/sagaz/buscon/receloso/charlatan/timador/artero/tunante/belitre/goliardo/caco/desconfiado/astuto/zorro/pillo,
picaronaza,adjetivo-inicia-con-p,
picaronazo,adjetivo-inicia-con-p,
picarote,adjetivo-inicia-con-p,
picea,adjetivo-inicia-con-p,
piceo,adjetivo-inicia-con-p,
piche,adjetivo-inicia-con-p,
picon,adjetivo-inicia-con-p,
picona,adjetivo-inicia-con-p,
picosa,adjetivo-inicia-con-p,
picoso,adjetivo-inicia-con-p,
picotera,adjetivo-inicia-con-p,
picotero,adjetivo-inicia-con-p,
picrico,nombre/compuesto-inicia-con-p,
pictorica,adjetivo-inicia-con-p,
pictorico,adjetivo-inicia-con-p,
picuda,adjetivo-inicia-con-p,
picudo,adjetivo-inicia-con-p,
pierde,nombre/compuesto-inicia-con-p,
pieria,adjetivo-inicia-con-p,
pierio,adjetivo-inicia-con-p,
pierna,pata/corvejon/miembro/jarrete/jamon/corva/pernil/muslo/anca/zanca/pantorrilla,
pietista,adjetivo-inicia-con-p,
piezoelectrico,adjetivo-inicia-con-p,
pigmea,adjetivo-inicia-con-p,
pigmentaria,adjetivo-inicia-con-p,
pigmentario,adjetivo-inicia-con-p,
pigmeo,gordo/desmedrado/regordete/achaparrado/bajo/chaparro/liliputiense/enano/diminuto/rechoncho/pequeno,
pignoraticia,adjetivo-inicia-con-p,
pignoraticio,adjetivo-inicia-con-p,
pija,adjetivo-inicia-con-p,
pijaense,nombre/comun-inicia-con-p,
pijo,adjetivo-inicia-con-p,
pijotera,adjetivo-inicia-con-p,
pijotero,adjetivo-inicia-con-p,
pilla,adjetivo-inicia-con-p,
pillador,adjetivo-inicia-con-p,
pilladora,adjetivo-inicia-con-p,
pillo,ladino/mequetrefe/malvado/ratero/canalla/perfido/botarate/sinverguenza/ruin/malo/depravado/taimado/bellaco/tuno/golfo/bajo/granuja/tarambana/picaro/estafador/chisgarabis/alocado/golfillo/golfante/cuco/maleante/hipocrita/galopin/maligno/delincuente/malicioso/perverso/rufian/vil/lagarto/chiquilicuatro/bergante/solapado/tramposo/habil/bribon/guripa/zascandil/truhan/sagaz/buscon/receloso/charlatan/timador/artero/tunante/belitre/caco/desconfiado/astuto/zorro,
pilonera,adjetivo-inicia-con-p,
pilonero,adjetivo-inicia-con-p,
pilonga,adjetivo-inicia-con-p,
pilongo,adjetivo-inicia-con-p,
pilosa,adjetivo-inicia-con-p,
piloso,adjetivo-inicia-con-p,
piloto,nombre/comun-inicia-con-p,
pimplea,adjetivo-inicia-con-p,
pimpleo,adjetivo-inicia-con-p,
pimpolluda,adjetivo-inicia-con-p,
pimpolludo,adjetivo-inicia-con-p,
pina,anana/ananas,
pinada,adjetivo-inicia-con-p,
pinado,adjetivo-inicia-con-p,
pinariega,adjetivo-inicia-con-p,
pinariego,adjetivo-inicia-con-p,
pincerna,nombre/comun-inicia-con-p,
pincha,adjetivo-inicia-con-p,
pinche,nombre/comun-inicia-con-p,
pincho,adjetivo-inicia-con-p,
pinchuda,adjetivo-inicia-con-p,
pinchudo,adjetivo-inicia-con-p,
pinciana,adjetivo-inicia-con-p,
pinciano,adjetivo-inicia-con-p,
pingajosa,adjetivo-inicia-con-p,
pingajoso,adjetivo-inicia-con-p,
pingorotuda,adjetivo-inicia-con-p,
pingorotudo,adjetivo-inicia-con-p,
pingue,adjetivo-inicia-con-p,
pinjado,nombre/compuesto-inicia-con-p,
pinjante,adjetivo-inicia-con-p,
pinnada,adjetivo-inicia-con-p,
pinnado,adjetivo-inicia-con-p,
pinnipedo,adjetivo-inicia-con-p,
pino,recto/enhiesto/empinado/subido/erguido/ascendente/ascendiente/pindio,
pinta,pizca/cariz/facha/defecto/vitola/vista/porte/faja/mota/catadura/ojo/estampa/superficie/envoltura/presencia/mancha/traza/lunar/ocelo/figura/apariencia/aspecto/aire/imperfeccion/viso,
pintada,adjetivo-inicia-con-p,
pintado,berrendo/tordo/manchado,
pinto,adjetivo-inicia-con-p,
pintoja,adjetivo-inicia-con-p,
pintojo,adjetivo-inicia-con-p,
pintoresca,adjetivo-inicia-con-p,
pintoresco,tipico,
pinturera,adjetivo-inicia-con-p,
pinturero,adjetivo-inicia-con-p,
pio,adjetivo-inicia-con-p,
piocha,adjetivo-inicia-con-p,
piojenta,adjetivo-inicia-con-p,
piojento,adjetivo-inicia-con-p,
piojosa,adjetivo-inicia-con-p,
piojoso,adjetivo-inicia-con-p,
piola,adjetivo-inicia-con-p,
pion,adjetivo-inicia-con-p,
piona,adjetivo-inicia-con-p,
pionera,adjetivo-inicia-con-p,
pionero,adjetivo-inicia-con-p,
pipa,adjetivo-inicia-con-p,
pipe,nombre/comun-inicia-con-p,
piramidal,adjetivo-inicia-con-p,
pirana,nombre/comun-inicia-con-p,
pirata,nombre/comun-inicia-con-p,
piratica,adjetivo-inicia-con-p,
piratico,adjetivo-inicia-con-p,
pirenaica,adjetivo-inicia-con-p,
pirenaico,adjetivo-inicia-con-p,
piriforme,adjetivo-inicia-con-p,
pirinea,adjetivo-inicia-con-p,
pirineo,adjetivo-inicia-con-p,
piritosa,adjetivo-inicia-con-p,
piritoso,adjetivo-inicia-con-p,
piroclastica,adjetivo-inicia-con-p,
piroclastico,adjetivo-inicia-con-p,
pirogalica,adjetivo-inicia-con-p,
pirogalico,adjetivo-inicia-con-p,
pirotecnica,adjetivo-inicia-con-p,
pirotecnico,artificiero,
pirroniana,adjetivo-inicia-con-p,
pirroniano,adjetivo-inicia-con-p,
pirronica,adjetivo-inicia-con-p,
pirronico,adjetivo-inicia-con-p,
piruja,adjetivo-inicia-con-p,
pirujo,adjetivo-inicia-con-p,
pirula,adjetivo-inicia-con-p,
pirulo,adjetivo-inicia-con-p,
pisada,adjetivo-inicia-con-p,
pisado,adjetivo-inicia-con-p,
pisador,adjetivo-inicia-con-p,
pisadora,adjetivo-inicia-con-p,
pisana,adjetivo-inicia-con-p,
pisano,adjetivo-inicia-con-p,
pisciforme,adjetivo-inicia-con-p,
piscivora,adjetivo-inicia-con-p,
piscivoro,adjetivo-inicia-con-p,
pisiforme,adjetivo-inicia-con-p,
pistera,adjetivo-inicia-con-p,
pistero,adjetivo-inicia-con-p,
pistonuda,adjetivo-inicia-con-p,
pistonudo,adjetivo-inicia-con-p,
pita,cabuya/abaca/polla/gallina/filamento/gallinacea/canamo/fibra,
pitagorica,adjetivo-inicia-con-p,
pitagorico,adjetivo-inicia-con-p,
pitalense,nombre/comun-inicia-con-p,
pitarrosa,adjetivo-inicia-con-p,
pitarroso,pitanoso/leganoso,
pitia,adjetivo-inicia-con-p,
pitimini,nombre/compuesto-inicia-con-p,
pitio,adjetivo-inicia-con-p,
pito,bledo/miembro/pizca/cipote/ochavo/pistola/falo/insignificancia/pepino/verga/carajo/pene/minucia/instrumento/minga/nimiedad/pimiento/menudencia/comino/mastil/miembro viril/picha/pequenez/polla/ardite/platano/banana/rabo,
pitoche,nombre/compuesto-inicia-con-p,
pitorra,adjetivo-inicia-con-p,
pitorro,adjetivo-inicia-con-p,
pituitaria,adjetivo-inicia-con-p,
pituitario,adjetivo-inicia-con-p,
pituitosa,adjetivo-inicia-con-p,
pituitoso,adjetivo-inicia-con-p,
pitusa,adjetivo-inicia-con-p,
pituso,adjetivo-inicia-con-p,
pivotante,adjetivo-inicia-con-p,
pizarrosa,adjetivo-inicia-con-p,
pizarroso,adjetivo-inicia-con-p,
pizpereta,adjetivo-inicia-con-p,
pizpireta,adjetivo-inicia-con-p,
placable,adjetivo-inicia-con-p,
placativa,adjetivo-inicia-con-p,
placativo,adjetivo-inicia-con-p,
placentaria,adjetivo-inicia-con-p,
placentario,adjetivo-inicia-con-p,
placentera,adjetivo-inicia-con-p,
placentero,contento/ganso/primoroso/bonito/chunguero/encantador/encantado/jugueton/satisfactorio/guapo/bullicioso/comico/elegante/chirigotero/bufon/socarron/divertido/amable/agradable/chancero/bromista/guason/guapeton/chacotero/hermoso/esplendido/entretenido/ameno/humorista/gracioso/lindo/deleitable/jaranero/excelente/jovial/majo/noble/gustoso/atrayente/delicioso/atractivo/jocoso/fino/bueno/payaso/chistoso/escultural/agraciado/delicado/humoristico/precioso/risueno/festivo/gentil/bello/cachondo/grato/seductor/burlon/pimpollo/complacido,
placentina,adjetivo-inicia-con-p,
placentino,adjetivo-inicia-con-p,
placera,adjetivo-inicia-con-p,
placero,adjetivo-inicia-con-p,
placible,adjetivo-inicia-con-p,
placida,adjetivo-inicia-con-p,
placido,apanado/bonancible/templado/claro/despejado/tranquilo/benigno/suave/sereno/raso/apacible,
placiente,adjetivo-inicia-con-p,
plagada,adjetivo-inicia-con-p,
plagado,adjetivo-inicia-con-p,
plagal,nombre/compuesto-inicia-con-p,
plagiaria,adjetivo-inicia-con-p,
plagiario,adjetivo-inicia-con-p,
plaguicida,adjetivo-inicia-con-p,
plana,llana,
planchuela,nombre/compuesto-inicia-con-p,
planetaria,adjetivo-inicia-con-p,
planetario,adjetivo-inicia-con-p,
planidera,adjetivo-inicia-con-p,
planidero,sollozante/lloron/gemidor/lacrimoso/elegiaco/lastimero/elegiaco/quejoso/suplicante/conmovedor/quejica/pesaroso/gemebundo/dolorido/afligido/quejumbroso/desgarrador,
planificada,adjetivo-inicia-con-p,
planificado,adjetivo-inicia-con-p,
planificador,adjetivo-inicia-con-p,
planificadora,adjetivo-inicia-con-p,
plano,mapa/sencillo/pulimentado/itinerario/igual/liso/planisferio/regular/folleto/atlas/homogeneo/recorrido/llano/raso/parejo/callejero/desembarazado/terso/guia/pulido/carta,
plantado,nombre/compuesto-inicia-con-p,
plantador,adjetivo-inicia-con-p,
plantadora,adjetivo-inicia-con-p,
plantaginacea,adjetivo-inicia-con-p,
plantaginaceo,adjetivo-inicia-con-p,
plantar,adjetivo-inicia-con-p,
plantia,adjetivo-inicia-con-p,
plantigrada,adjetivo-inicia-con-p,
plantigrado,adjetivo-inicia-con-p,
plantillera,adjetivo-inicia-con-p,
plantillero,adjetivo-inicia-con-p,
plantiniana,adjetivo-inicia-con-p,
plantiniano,adjetivo-inicia-con-p,
plantio,adjetivo-inicia-con-p,
planuda,adjetivo-inicia-con-p,
planudo,adjetivo-inicia-con-p,
plasenciana,adjetivo-inicia-con-p,
plasenciano,adjetivo-inicia-con-p,
plasmador,adjetivo-inicia-con-p,
plasmadora,adjetivo-inicia-con-p,
plasmatica,adjetivo-inicia-con-p,
plasmatico,adjetivo-inicia-con-p,
plasta,adjetivo-inicia-con-p,
plastica,adjetivo-inicia-con-p,
plastico,hule/maleable/impermeable/tarjeta/linoleum/polimero/linoleo,
plata,adjetivo-inicia-con-p,
platanera,adjetivo-inicia-con-p,
platanero,adjetivo-inicia-con-p,
plateada,adjetivo-inicia-con-p,
plateado,blancuzco/blanquinoso/blanco/albino/ruedo/canoso/inmaculado/nevado/cano/albero/albar/argentino/perlino/nacarado/albugineo/albo/blanquecino/cande/viscoso/entrecano/palido/niveo/argenteo/lechoso,
plateador,adjetivo-inicia-con-p,
plateadora,adjetivo-inicia-con-p,
platelminto,adjetivo-inicia-con-p,
platense,adjetivo-inicia-con-p,
platera,adjetivo-inicia-con-p,
plateresca,adjetivo-inicia-con-p,
plateresco,adjetivo-inicia-con-p,
platero,gemologo/diamantista/lapidario/bisutero/orfebre/tallista/cincelador/joyero/marmolista/grabador/orifice,
platicable,adjetivo-inicia-con-p,
platirrino,adjetivo-inicia-con-p,
platonica,adjetivo-inicia-con-p,
platonico,adjetivo-inicia-con-p,
plausible,adjetivo-inicia-con-p,
plausiva,adjetivo-inicia-con-p,
plausivo,adjetivo-inicia-con-p,
plautina,adjetivo-inicia-con-p,
plautino,adjetivo-inicia-con-p,
playa,adjetivo-inicia-con-p,
playera,adjetivo-inicia-con-p,
playero,adjetivo-inicia-con-p,
playo,adjetivo-inicia-con-p,
plebeya,adjetivo-inicia-con-p,
plebeyo,bellaco/miserable/canalla/infame/villano/ruin/vil,
plebiscitaria,adjetivo-inicia-con-p,
plebiscitario,adjetivo-inicia-con-p,
plectognato,adjetivo-inicia-con-p,
plegadiza,adjetivo-inicia-con-p,
plegadizo,adjetivo-inicia-con-p,
plegador,adjetivo-inicia-con-p,
plegadora,adjetivo-inicia-con-p,
pleistocena,adjetivo-inicia-con-p,
pleistoceno,adjetivo-inicia-con-p,
pleiteador,adjetivo-inicia-con-p,
pleiteadora,adjetivo-inicia-con-p,
pleitista,adjetivo-inicia-con-p,
plena,adjetivo-inicia-con-p,
plenaria,adjetivo-inicia-con-p,
plenario,adjetivo-inicia-con-p,
plenipotenciaria,adjetivo-inicia-con-p,
plenipotenciario,adjetivo-inicia-con-p,
pleno,adjetivo-inicia-con-p,
pletorica,adjetivo-inicia-con-p,
pletorico,pesado/colmado/repleto/cargado/gravido,
pleural,adjetivo-inicia-con-p,
plim,nombre/compuesto-inicia-con-p,
pliocena,adjetivo-inicia-con-p,
plioceno,adjetivo-inicia-con-p,
plomiza,adjetivo-inicia-con-p,
plomizo,ceniciento/gris/grisaceo/agrisado/borroso/sombrio,
plomosa,adjetivo-inicia-con-p,
plomoso,adjetivo-inicia-con-p,
plumada,adjetivo-inicia-con-p,
plumado,adjetivo-inicia-con-p,
plumaria,nombre/compuesto-inicia-con-p,
plumbada,adjetivo-inicia-con-p,
plumbado,adjetivo-inicia-con-p,
plumosa,adjetivo-inicia-con-p,
plumoso,adjetivo-inicia-con-p,
plural,adjetivo-inicia-con-p,
pluralista,adjetivo-inicia-con-p,
pluricelular,adjetivo-inicia-con-p,
plutoniana,adjetivo-inicia-con-p,
plutoniano,adjetivo-inicia-con-p,
plutonica,adjetivo-inicia-con-p,
plutonico,adjetivo-inicia-con-p,
plutonista,adjetivo-inicia-con-p,
pluvial,nombre/compuesto-inicia-con-p,
pluviosa,adjetivo-inicia-con-p,
pluvioso,proceloso/tormentoso/turbulento/riguroso/inclemente/lluvioso/huracanado/tempestuoso/borrascoso,
poblacional,adjetivo-inicia-con-p,
poblador,residente/morador/ciudadano/habitante,
pobladora,adjetivo-inicia-con-p,
poblana,adjetivo-inicia-con-p,
poblano,adjetivo-inicia-con-p,
pobre,nombre/comun-inicia-con-p,
pobreta,adjetivo-inicia-con-p,
pobrete,adjetivo-inicia-con-p,
pobreton,adjetivo-inicia-con-p,
pobretona,adjetivo-inicia-con-p,
poca,adjetivo-inicia-con-p,
pocha,adjetivo-inicia-con-p,
pocho,adjetivo-inicia-con-p,
pochola,adjetivo-inicia-con-p,
pocholo,adjetivo-inicia-con-p,
poco,migaja/menudencia/pizca/algo/chispa/apice/gota/grano,
podador,adjetivo-inicia-con-p,
podadora,adjetivo-inicia-con-p,
poderdante,nombre/comun-inicia-con-p,
poderhabiente,nombre/comun-inicia-con-p,
poderosa,adjetivo-inicia-con-p,
poderoso,linajudo/opulento/afortunado/prospero/aristocrata/eficaz/pudiente/aburguesado/feliz/burgues/predominante/conocido/fastuoso/renombrado/rico/acreditado/influyente/godo/noble/acaudalado/valeroso/respetado/prestigioso/acomodado/dichoso/ilustre/destacado/boyante/adinerado/capitalista/relacionado/potentado,
podrida,adjetivo-inicia-con-p,
podrido,descompuesto/trillado/estropeado/sobado/pasado/manido/zarandeado/adulterado/alterado/caducado/sabido/ajado,
poeta,nombre/comun-inicia-con-p,
poetica,elegia/lirica/poesia/oda/romance,
poetico,epico/culto/lirico/elegiaco/campestre/intelectual/pastoril/eglogico/bucolico/idilico/ecologico/literario,
poiquilotermica,adjetivo-inicia-con-p,
poiquilotermico,adjetivo-inicia-con-p,
polaca,adjetivo-inicia-con-p,
polaco,adjetivo-inicia-con-p,
polandesa,adjetivo-inicia-con-p,
polar,adjetivo-inicia-con-p,
polemica,porfia/altercado/discusion/controversia/lid/debate/disputa,
polemico,adjetivo-inicia-con-p,
polemista,nombre/comun-inicia-con-p,
polenta,adjetivo-inicia-con-p,
policentrica,adjetivo-inicia-con-p,
policentrico,adjetivo-inicia-con-p,
policia,nombre/comun-inicia-con-p,
policiaca,adjetivo-inicia-con-p,
policiaco,adjetivo-inicia-con-p,
policial,adjetivo-inicia-con-p,
poliedrica,adjetivo-inicia-con-p,
poliedrico,adjetivo-inicia-con-p,
polifacetica,adjetivo-inicia-con-p,
polifacetico,polivalente/versatil,
polifasica,adjetivo-inicia-con-p,
polifasico,adjetivo-inicia-con-p,
polifonica,adjetivo-inicia-con-p,
polifonico,adjetivo-inicia-con-p,
poligama,adjetivo-inicia-con-p,
poligamo,adjetivo-inicia-con-p,
poligenista,nombre/comun-inicia-con-p,
poliglota,adjetivo-inicia-con-p,
poligona,adjetivo-inicia-con-p,
poligonacea,adjetivo-inicia-con-p,
poligonaceo,adjetivo-inicia-con-p,
poligonal,adjetivo-inicia-con-p,
poligono,adjetivo-inicia-con-p,
polimorfa,adjetivo-inicia-con-p,
polimorfo,adjetivo-inicia-con-p,
polinesia,adjetivo-inicia-con-p,
polinesio,adjetivo-inicia-con-p,
polinomica,adjetivo-inicia-con-p,
polinomico,adjetivo-inicia-con-p,
polisemica,adjetivo-inicia-con-p,
polisemico,adjetivo-inicia-con-p,
politecnica,adjetivo-inicia-con-p,
politecnico,adjetivo-inicia-con-p,
politica,adjetivo-inicia-con-p,
politico,adjetivo-inicia-con-p,
polivalente,adjetivo-inicia-con-p,
polivalva,adjetivo-inicia-con-p,
polivalvo,adjetivo-inicia-con-p,
pollina,adjetivo-inicia-con-p,
pollino,burro/onagro/borrico/garanon/rucho/asno/rucio/jumento,
polonesa,adjetivo-inicia-con-p,
poltron,adjetivo-inicia-con-p,
poltrona,dormilona/butaca/silla/luneta/sillon/mecedora/asiento/butacon,
poluta,adjetivo-inicia-con-p,
poluto,maculado/embarrado/encenagado/moteado/salpicado/mancillado/enlodado,
polvorienta,adjetivo-inicia-con-p,
polvoriento,adjetivo-inicia-con-p,
polvorosa,adjetivo-inicia-con-p,
polvoroso,adjetivo-inicia-con-p,
pomerana,adjetivo-inicia-con-p,
pomerano,adjetivo-inicia-con-p,
pompa,adjetivo-inicia-con-p,
pompeyana,adjetivo-inicia-con-p,
pompeyano,adjetivo-inicia-con-p,
pompo,adjetivo-inicia-con-p,
pomposa,adjetivo-inicia-con-p,
pomposo,ostentoso/barroco/embarullado/sentencioso/recargado/aparatoso/grandilocuente/desbordante/altisonante/estrambotico/pedante/retorico/hinchado/ampuloso/charro/abigarrado/fastuoso/enfatico/magnificente/excesivo/rebuscado/altilocuente/altisono/magnifico/rimbombante/artificioso/sobrecargado/afectado/suntuoso/declamatorio/confuso/lujoso/profuso/engolado/heterogeneo,
